univ_id,year,province,univ_type,ai_adopt,strat_gov,org_learn,dig_cap,univ_scale,fin_invest,prof_ratio
10214,2023,31,2,4.4486,4.2821,3.9055,4.9803,9.6581,15.1253,0.5177
10214,2024,31,2,5,4.9047,4.5357,5,9.9105,15.5941,0.4797
10214,2025,31,2,3.8779,4.4035,4.159,5,9.8393,15.433,0.5043
10215,2020,2,1,4.46,4.218,4.5434,4.5355,9.2914,17.0145,0.4767
10215,2021,2,1,4.541,5,4.3802,5,9.3548,18.1102,0.5105
10215,2022,2,1,4.1013,4.3826,3.8359,4.7737,9.2669,17.5154,0.4926
10215,2023,2,1,4.6575,5,4.7945,5,9.3938,17.6044,0.4878
10215,2024,2,1,4.2156,4.9884,4.4658,5,9.2946,17.5062,0.4832
10215,2025,2,1,4.7184,5,4.5823,5,9.3677,18.9175,0.4972
10216,2020,3,2,3.5953,3.7596,3.6696,4.7091,10.654,10.57,0.4673
10216,2021,3,2,4.167,3.8128,4.0871,4.877,10.3928,11.5953,0.4404
10216,2022,3,2,4.3037,4.0919,4.3562,4.5288,10.5268,10.6625,0.4478
10216,2023,3,2,4.6606,4.4051,3.8864,4.6602,10.4294,13.0504,0.45
10216,2024,3,2,4.046,4.6934,4.3036,5,10.2545,13.1969,0.4629
10216,2025,3,2,4.5085,4.4997,3.7641,5,10.3821,12.5311,0.4501
10217,2020,25,3,2.7032,3.5062,3.3877,3.9095,8.7658,9.8322,0.454
10217,2021,25,3,3.6125,3.5886,3.1572,4.0652,8.609,11.9914,0.4471
10217,2022,25,3,3.1018,3.5582,3.4047,4.2627,8.6744,9.9026,0.4468
10217,2023,25,3,3.6822,3.8953,4.0887,4.539,8.609,11.349,0.4693
10217,2024,25,3,3.5519,3.8569,4.1401,4.4854,8.6796,10.958,0.4706
10217,2025,25,3,3.8546,4.2533,4.0878,5,8.8542,12.0358,0.4434
10218,2020,31,2,3.3224,3.5094,3.9523,4.0751,10.7915,3.8153,0.5478
10218,2021,31,2,3.6018,3.8436,3.9041,3.8652,10.7832,3.9932,0.5022
10218,2022,31,2,3.9271,3.6122,4.0729,4.2088,10.8256,4.0877,0.5201
10218,2023,31,2,4.5295,3.7712,4.0036,4.0947,10.8161,6.0121,0.5489
10218,2024,31,2,4.2708,3.7431,3.7157,4.6538,10.8283,3.3504,0.5139
10218,2025,31,2,4.0215,4.3955,3.8049,5,11.0455,4.3159,0.5165
10219,2020,11,3,3.2565,3.2896,2.9807,3.9805,8.6324,8.4702,0.3505
10219,2021,11,3,3.2348,3.546,3.3852,4.0094,8.5482,9.3728,0.3645
10219,2022,11,3,3.815,3.2692,3.5136,4.0189,8.7217,9.8816,0.3606
10219,2023,11,3,3.6378,3.7759,3.7942,4.0716,8.5848,9.195,0.3457
10219,2024,11,3,3.6604,3.8413,4.0092,4.1343,8.6722,8.5953,0.3456
10219,2025,11,3,3.9427,3.6829,3.5913,4.7681,8.733,9.7907,0.3662
10220,2020,1,2,3.585,3.4666,3.3483,3.8544,8.9266,12.1121,0.4257
10220,2021,1,2,3.9683,4.0369,3.7485,4.6309,9.0276,11.8315,0.4523
10220,2022,1,2,3.9045,3.719,3.5275,4.3501,8.8809,12.2996,0.4678
10220,2023,1,2,3.6183,3.9091,4.1256,4.8069,9.1725,12.5355,0.4497
10220,2024,1,2,4.2691,4.3226,3.8866,5,9.2232,13.9178,0.4742
10220,2025,1,2,4.0166,4.3512,4.7705,5,9.1785,12.8476,0.4709
10221,2020,9,2,3.7298,3.5442,3.6619,4.451,10.1356,12.899,0.4822
10221,2021,9,2,4.3028,4.2475,4.6386,4.7949,10.0934,12.252,0.4973
10221,2022,9,2,3.867,4.4385,4.0259,4.9413,10.07,14.697,0.4962
10221,2023,9,2,4.833,4.0444,3.9899,4.8215,10.2209,14.4636,0.4743
10221,2024,9,2,4.9372,4.7609,3.9423,5,10.1295,13.6851,0.5117
10221,2025,9,2,4.9931,4.6954,4.2746,5,10.2635,15.3681,0.5396
10222,2020,4,1,4.4951,4.1094,4.1569,4.9595,9.5514,17.1504,0.5279
10222,2021,4,1,4.2034,4.4276,3.7083,4.8237,9.7419,17.2913,0.4991
10222,2022,4,1,4.5941,4.5823,4.7182,4.8977,9.752,19.2008,0.5235
10222,2023,4,1,4.6926,4.7683,4.2335,5,9.3952,18.4884,0.5471
10222,2024,4,1,4.9611,4.7268,4.6464,5,9.4527,19.6809,0.5305
10222,2025,4,1,5,5,5,5,9.5197,18.1865,0.5288
10223,2020,14,2,3.7364,3.3606,2.8945,4.2147,9.9903,3.8802,0.416
10223,2021,14,2,3.4862,3.6932,3.7977,3.8565,10.0327,3.1807,0.4054
10223,2022,14,2,4.0348,3.3736,3.7469,4.4168,9.8062,3.8567,0.3984
10223,2023,14,2,3.3945,3.9125,3.8479,4.2802,9.8721,4.6539,0.417
10223,2024,14,2,4.2853,3.9625,4.04,5,9.7867,4.6169,0.4507
10223,2025,14,2,4.3434,3.8662,4.2159,4.5003,9.7806,4.1254,0.3943
10224,2020,31,2,3.4006,3.4917,3.5118,4.3025,9.9455,9.8029,0.4581
10224,2021,31,2,3.7875,3.9556,3.2966,4.298,10.1589,7.8833,0.451
10224,2022,31,2,3.7731,3.7296,3.9014,4.3052,10.1112,8.4745,0.4617
10224,2023,31,2,3.9852,3.8324,4.0467,5,10.0786,9.1584,0.4545
10224,2024,31,2,4.6554,4.9038,4.0257,4.9241,10.1507,9.2274,0.4374
10224,2025,31,2,4.1871,4.6224,4.2211,4.9896,10.1385,10.2627,0.4629
10225,2020,11,2,3.8208,3.9569,3.7206,4.7288,9.5241,13.2165,0.3921
10225,2021,11,2,3.8041,4.124,3.2276,4.8188,9.6103,12.0041,0.3749
10225,2022,11,2,4.2424,3.8874,3.7065,4.5963,9.6115,12.4564,0.3905
10225,2023,11,2,3.9495,4.2035,4.0919,4.6843,9.499,14.3269,0.4227
10225,2024,11,2,4.2123,4.3173,4.0493,4.796,9.2446,13.9217,0.3985
10225,2025,11,2,4.3949,4.6165,4.2998,4.8363,9.3864,14.0377,0.4118
10226,2020,20,2,3.712,3.1653,3.3626,3.6351,10.1515,8.4255,0.4041
10226,2021,20,2,3.9569,3.5571,3.8938,4.2724,10.0419,8.532,0.414
10226,2022,20,2,4.246,3.8635,4.0225,4.6633,10.153,9.4087,0.428
10226,2023,20,2,4.3054,3.7933,3.9192,4.586,10.2426,8.8094,0.4038
10226,2024,20,2,4.3488,4.4824,4.2847,4.8977,10.0495,9.466,0.3789
10226,2025,20,2,4.4129,4.8802,4.5086,5,10.1185,10.2684,0.3927
10227,2020,13,1,4.1688,4.18,3.878,5,10.9852,13.9014,0.5492
10227,2021,13,1,4.2805,4.6508,3.8925,4.6456,10.8515,13.7965,0.5626
10227,2022,13,1,4.5241,4.5993,4.4341,4.8404,10.9135,14.1369,0.5652
10227,2023,13,1,4.7863,4.6031,4.6618,5,10.9309,13.7514,0.5724
10227,2024,13,1,4.5012,5,4.8094,5,10.7215,15.7418,0.5536
10227,2025,13,1,4.8901,5,4.6744,5,11.1328,14.9002,0.5666
10228,2020,28,3,2.9974,3.484,2.9788,3.6405,8.6922,9.4722,0.4016
10228,2021,28,3,3.1296,3.1982,3.4999,3.807,8.5811,8.3385,0.3732
10228,2022,28,3,3.0398,3.6903,3.2183,3.6461,8.7375,10.221,0.4165
10228,2023,28,3,3.84,3.5503,3.5443,4.4446,8.445,9.4669,0.4103
10228,2024,28,3,3.4047,4.0699,3.7338,4.5657,8.6375,10.7497,0.4034
10228,2025,28,3,3.9277,3.6389,4.0732,5,8.5296,10.8041,0.3835
10229,2020,2,2,3.9154,3.5486,3.6127,3.861,9.349,8.4126,0.5613
10229,2021,2,2,3.8914,3.6594,3.5992,4.2597,9.4142,9.2295,0.5845
10229,2022,2,2,3.9978,3.9588,3.8444,4.5573,9.4307,9.0951,0.5321
10229,2023,2,2,3.9281,4.239,3.7276,5,9.3027,12.9045,0.5766
10229,2024,2,2,4.0612,4.2881,4.0436,4.9459,9.423,10.9804,0.58
10229,2025,2,2,4.4973,4.1879,3.9121,4.8887,9.4266,11.1234,0.5517
10230,2020,12,3,3.4663,3.4745,3.1297,3.73,8.9781,8.2019,0.4148
10230,2021,12,3,3.2469,3.0088,3.6545,3.3461,9.0716,7.4053,0.3803
10230,2022,12,3,3.2526,3.4937,3.7058,4.37,9.206,7.2529,0.382
10230,2023,12,3,2.7562,3.914,3.7971,4.503,9.3636,9.6367,0.3723
10230,2024,12,3,4.0819,4.3381,3.3819,4.0475,9.3005,8.0572,0.4107
10230,2025,12,3,3.8,3.859,4.1069,4.7317,9.2616,8.4501,0.4004
10231,2020,24,3,3.4437,2.4598,2.9841,3.2194,7.8771,8.1454,0.3434
10231,2021,24,3,3.2272,3.0752,2.8593,3.4326,7.9174,8.1478,0.3533
10231,2022,24,3,3.126,3.6263,3.146,3.6983,7.8217,10.6994,0.3434
10231,2023,24,3,3.5925,2.9192,3.5831,4.4351,7.8319,8.1383,0.3735
10231,2024,24,3,3.6982,3.8384,3.8145,5,7.998,8.8477,0.3758
10231,2025,24,3,4.4638,4.4739,3.787,4.1917,7.7515,8.7448,0.3424
10232,2020,14,3,3.3374,3.0527,2.8016,3.2112,8.5161,6.7808,0.3767
10232,2021,14,3,3.234,3.4514,2.9303,3.7011,8.3514,5.6602,0.3335
10232,2022,14,3,3.151,3.1188,3.3321,4.652,8.6066,7.4871,0.3557
10232,2023,14,3,3.7596,3.2319,3.8909,4.0739,8.3799,7.1848,0.3461
10232,2024,14,3,3.7251,3.5563,3.866,4.4962,8.4491,6.3605,0.326
10232,2025,14,3,3.9192,3.7154,3.5082,4.4458,8.4762,7.6154,0.3438
10233,2020,8,2,3.4918,3.4368,3.7438,3.7862,9.5744,8.9849,0.3911
10233,2021,8,2,3.5618,3.8253,4.0389,4.3483,9.8445,10.2928,0.4053
10233,2022,8,2,4.1723,3.5309,3.7244,4.3337,9.6566,10.9938,0.4135
10233,2023,8,2,3.3112,4.0526,3.7656,4.5566,9.6408,11.1294,0.3961
10233,2024,8,2,4.3231,4.8974,3.9924,5,9.7125,11.0534,0.4092
10233,2025,8,2,4.3708,4.6351,4.2401,5,9.6926,11.4225,0.412
10234,2020,13,2,3.8204,3.4462,3.6389,3.9959,8.7267,12.1227,0.4182
10234,2021,13,2,3.7626,4.1338,3.8676,4.2473,8.6982,12.8677,0.4347
10234,2022,13,2,3.824,3.8502,3.8884,4.3787,8.625,11.0412,0.429
10234,2023,13,2,3.6599,4.193,4.2755,4.8334,8.6572,12.1643,0.4001
10234,2024,13,2,3.9266,4.4611,4.2013,5,8.5705,12.1434,0.4316
10234,2025,13,2,4.432,4.8987,4.7002,4.966,8.8468,12.2771,0.4129
10235,2020,8,3,3.0489,3.0366,3.1516,4.155,9.8673,9.9298,0.2595
10235,2021,8,3,3.6763,3.8921,3.2611,3.8778,9.7113,8.3027,0.2941
10235,2022,8,3,3.8135,3.5647,3.7308,4.1218,9.6791,9.1932,0.2657
10235,2023,8,3,3.6417,3.4586,3.4226,4.5375,9.8899,9.5472,0.2523
10235,2024,8,3,3.7029,3.6772,3.7998,4.361,9.7132,9.6,0.2833
10235,2025,8,3,4.41,4.2106,3.9568,4.5825,9.7337,8.6178,0.2773
10236,2020,26,3,2.3677,2.6724,3.2011,3.6286,8.2448,7.3075,0.3563
10236,2021,26,3,2.9842,3.4078,3.1477,3.688,8.1813,8.0259,0.3809
10236,2022,26,3,3.4438,3.4505,3.7134,4.2735,8.1721,7.208,0.4
10236,2023,26,3,3.9133,3.5457,3.9026,4.4222,8.2993,6.8136,0.3895
10236,2024,26,3,3.1037,3.6968,3.6647,3.8935,8.2485,8.5828,0.3618
10236,2025,26,3,3.648,3.8947,4.0468,4.224,8.142,9.1828,0.3664
10237,2020,19,2,3.83,3.6364,3.9342,4.0506,10.5973,7.158,0.4063
10237,2021,19,2,3.5495,3.7736,3.8952,3.8968,10.7383,8.4421,0.4103
10237,2022,19,2,4.0098,4.0506,3.7452,4.4372,10.7121,7.525,0.4036
10237,2023,19,2,3.8892,3.605,3.8469,4.4738,10.7242,8.0118,0.4352
10237,2024,19,2,4.4143,4.3971,4.0638,4.2776,10.593,8.5613,0.4081
10237,2025,19,2,4.9615,4.6146,4.7409,5,10.6609,8.6504,0.4083
10238,2020,2,3,3.2535,3.3515,3.1962,3.7706,9.387,7.2893,0.3998
10238,2021,2,3,3.6245,3.4223,3.4289,3.9263,9.2677,6.8892,0.385
10238,2022,2,3,3.8588,3.5161,3.1235,3.9051,9.3397,6.9118,0.4233
10238,2023,2,3,3.4265,3.5407,3.2998,4.2953,9.2562,7.6406,0.383
10238,2024,2,3,4.2584,3.7075,3.6229,4.3785,9.3272,8.2016,0.396
10238,2025,2,3,4.0018,4.2532,3.8871,4.6228,9.3695,9.908,0.4067
10239,2020,7,2,3.8854,4.0528,3.3493,4.0454,8.8688,14.9368,0.4173
10239,2021,7,2,3.6529,4.031,3.7909,4.4955,8.6743,15.8732,0.401
10239,2022,7,2,3.9492,4.5516,3.6368,4.8553,9.0025,15.0936,0.4254
10239,2023,7,2,4.3146,4.2545,4.1195,5,8.8796,16.0534,0.4211
10239,2024,7,2,4.1556,4.7104,3.8022,5,9.1061,15.5571,0.4264
10239,2025,7,2,4.3576,4.4487,4.4332,5,8.8186,15.6208,0.4074
10240,2020,15,2,3.6402,3.1697,3.6401,3.9943,9.9595,8.2523,0.4632
10240,2021,15,2,3.7399,3.8234,3.9936,4.2745,10.111,8.0909,0.4565
10240,2022,15,2,3.5777,4.0191,3.9685,4.626,10.1611,9.3742,0.4626
10240,2023,15,2,3.6852,4.2235,3.8972,4.9723,9.9466,8.9671,0.4482
10240,2024,15,2,3.8116,4.2482,3.9792,4.8114,10.2574,9.2307,0.4671
10240,2025,15,2,4.4246,4.6665,4.126,4.8418,9.954,10.0935,0.4631
10241,2020,5,3,2.9,3.1796,3.0816,3.207,9.7439,8.2155,0.4775
10241,2021,5,3,3.3011,3.7232,3.1762,4.3161,9.9418,8.4906,0.4732
10241,2022,5,3,3.6097,3.7372,3.3881,4.0642,9.9724,9.1672,0.4716
10241,2023,5,3,3.4994,3.4159,3.5461,3.773,9.8102,9.2383,0.4531
10241,2024,5,3,3.4544,3.824,3.9208,4.6365,9.6496,8.3815,0.4807
10241,2025,5,3,3.7194,4.4708,4.0367,4.652,9.8605,8.7685,0.4677
10242,2020,10,3,2.9175,3.0781,3.1695,3.9316,8.0268,7.1213,0.2995
10242,2021,10,3,3.0679,3.064,2.83,3.8761,8.0481,7.4842,0.2627
10242,2022,10,3,3.2586,3.8799,3.413,3.8859,8.1079,8.0877,0.2501
10242,2023,10,3,3.2144,4.0589,3.5707,4.1996,8.0915,8.5063,0.2479
10242,2024,10,3,3.71,3.9882,3.7171,4.6609,8.1462,8.4275,0.2499
10242,2025,10,3,4.1293,4.2665,3.6412,4.4772,7.9082,7.998,0.303
10243,2020,9,2,3.0621,3.7293,3.332,4.2713,9.238,8.7678,0.4848
10243,2021,9,2,3.5924,3.7356,3.6383,4.1192,9.4103,8.3932,0.4813
10243,2022,9,2,3.5667,4.273,3.5665,4.4619,9.2222,9.0866,0.5013
10243,2023,9,2,4.378,4.0544,3.7547,4.6663,9.3186,9.3771,0.5018
10243,2024,9,2,3.8737,4.2595,3.6463,4.9282,9.3433,9.0991,0.501
10243,2025,9,2,4.8247,4.3132,4.4029,5,9.4599,9.8465,0.4939
10244,2020,30,2,3.3216,3.8085,3.8357,4.1467,8.9238,12.7045,0.4879
10244,2021,30,2,3.7601,3.9918,3.7459,4.5931,8.5897,14.6455,0.4844
10244,2022,30,2,3.9395,4.1929,3.8555,4.659,8.8039,13.8303,0.5026
10244,2023,30,2,4.0444,4.6055,4.0906,4.5966,8.7069,14.6282,0.5125
10244,2024,30,2,4.6113,4.0465,4.3038,4.8006,8.937,15.1226,0.4968
10244,2025,30,2,4.463,4.7033,4.3727,4.984,8.9599,14.4963,0.5087
10245,2020,6,2,3.9312,4.3641,3.2657,3.7295,9.5676,8.83,0.4807
10245,2021,6,2,3.6481,3.656,3.7159,4.2033,9.5597,10.0338,0.4932
10245,2022,6,2,4.1679,3.4877,3.2827,4.4437,9.5409,10.6395,0.5105
10245,2023,6,2,4.0125,4.1378,4.1898,4.6732,9.5814,9.6815,0.4831
10245,2024,6,2,4.9573,3.8781,4.196,4.9679,9.6373,11.4517,0.5252
10245,2025,6,2,5,4.2073,4.4612,5,9.5811,13.003,0.5347
10246,2020,3,3,2.9614,3.3685,3.2578,3.4381,9.7693,6.577,0.4582
10246,2021,3,3,3.6658,3.5421,3.4503,3.7277,9.7066,6.6432,0.4716
10246,2022,3,3,3.722,3.8639,3.7007,4.4041,9.8381,8.2943,0.4552
10246,2023,3,3,3.5513,3.7313,3.7438,4.4856,9.9696,8.7785,0.4606
10246,2024,3,3,4.4099,4.1651,3.9208,4.2805,9.9547,9.4501,0.4407
10246,2025,3,3,4.0737,4.151,3.9728,5,9.7765,9.4539,0.4738
10247,2020,23,3,2.9204,3.0664,3.0728,3.4259,9.0931,7.47,0.4257
10247,2021,23,3,3.4578,3.7208,3.3602,4.3461,8.9977,7.5063,0.4064
10247,2022,23,3,3.3909,3.4649,3.4047,4.1556,8.9193,7.263,0.4193
10247,2023,23,3,3.2908,4.0691,3.9222,4.0288,8.9403,8.8742,0.4328
10247,2024,23,3,3.7278,3.5365,3.6415,4.2659,9.1655,9.0112,0.4154
10247,2025,23,3,4.3543,3.9916,3.5681,4.7571,8.7346,8.7103,0.4322
10248,2020,14,3,2.8145,3.341,2.4193,3.5048,8.5025,7.8887,0.336
10248,2021,14,3,2.9516,3.6336,3.4096,3.5837,8.4987,7.4724,0.3596
10248,2022,14,3,3.6714,3.4985,3.4442,4.1008,8.4808,8.6752,0.3692
10248,2023,14,3,3.327,3.6301,3.6235,4.1535,8.699,7.7665,0.384
10248,2024,14,3,4.0876,4.1616,3.6464,4.3203,8.5953,8.0756,0.3517
10248,2025,14,3,3.9382,3.787,3.4516,4.5721,8.5253,7.0883,0.3577
10249,2020,3,1,4.6329,4.2159,4.1322,4.6866,11.8653,12.5135,0.5172
10249,2021,3,1,4.404,4.628,4.4188,5,12.0265,13.9472,0.5428
10249,2022,3,1,4.9875,4.8524,4.5069,5,11.735,12.9284,0.5447
10249,2023,3,1,4.3531,4.8167,4.5555,5,11.7996,12.7751,0.5351
10249,2024,3,1,4.9135,5,5,5,11.6769,14.8266,0.527
10249,2025,3,1,5,4.9197,5,5,11.9827,12.9705,0.5618
10250,2020,11,3,3.5475,3.0518,3.0475,3.6062,9.1466,9.1224,0.4334
10250,2021,11,3,3.4661,3.6937,3.5327,3.8763,9.1259,10.5258,0.4376
10250,2022,11,3,3.672,3.5463,3.7491,4.5553,9.0606,9.6105,0.3779
10250,2023,11,3,2.8995,3.2159,3.7793,3.9329,8.9827,10.1381,0.4343
10250,2024,11,3,3.8922,3.9466,3.512,4.4474,9.149,8.8594,0.4428
10250,2025,11,3,3.8224,4.0496,3.7618,4.7998,9.0606,9.8715,0.4061
10251,2020,25,3,3.7066,3.5494,3.5522,3.9498,8.1321,11.0248,0.3196
10251,2021,25,3,3.7873,3.6651,3.396,3.8786,8.0352,10.1412,0.2906
10251,2022,25,3,3.5293,3.6314,3.5745,4.1949,8.0931,10.1973,0.2957
10251,2023,25,3,3.5804,4.2309,3.7358,3.9295,8.111,11.0075,0.2803
10251,2024,25,3,3.8788,3.4398,3.2983,4.0827,8.1503,10.9331,0.2677
10251,2025,25,3,4.0295,3.8387,3.7165,4.6111,7.9346,12.7045,0.287
10252,2020,9,1,4.241,4.1983,4.7649,5,10.6271,17.5873,0.5223
10252,2021,9,1,4.6765,4.9083,4.3131,5,10.4933,17.4739,0.5325
10252,2022,9,1,4.8743,5,4.5568,5,10.4936,16.7411,0.536
10252,2023,9,1,4.7346,4.4876,4.3458,5,10.4929,16.2152,0.535
10252,2024,9,1,4.4675,4.9644,4.343,5,10.5895,18.7107,0.5331
10252,2025,9,1,5,5,4.8726,5,10.445,17.1214,0.5411
10253,2020,1,1,4.6174,4.0339,4.368,4.6284,11.9697,15.3653,0.5119
10253,2021,1,1,4.8187,4.9015,4.1224,5,11.8774,15.3917,0.5267
10253,2022,1,1,4.711,4.9824,5,5,12.1035,15.4999,0.5318
10253,2023,1,1,5,4.7042,4.6096,5,12.1024,14.6912,0.5119
10253,2024,1,1,5,5,5,5,12.1264,16.1422,0.5379
10253,2025,1,1,4.974,5,4.8228,5,12.0927,16.2794,0.5137
10254,2020,2,2,3.695,3.6635,3.6222,4.0552,9.1567,11.6056,0.4421
10254,2021,2,2,3.8635,4.2104,3.7468,4.6721,9.3968,11.1971,0.4294
10254,2022,2,2,3.865,4.2843,3.6903,4.3778,8.9848,12.0415,0.4318
10254,2023,2,2,4.1614,4.5475,4.2332,4.6456,9.2402,11.9798,0.4494
10254,2024,2,2,4.3304,4.2734,4.018,5,9.1269,10.9289,0.4146
10254,2025,2,2,4.7567,4.3077,4.7221,5,9.2249,12.9911,0.404
10255,2020,25,3,3.0369,2.9096,2.8355,3.3348,7.6471,9.5949,0.3863
10255,2021,25,3,2.818,3.4285,3.3527,3.7688,7.6309,9.9955,0.3776
10255,2022,25,3,3.6777,3.7682,2.8654,3.7374,8.0749,10.2321,0.374
10255,2023,25,3,3.3704,3.3099,3.3225,3.9268,7.7624,11.6615,0.3832
10255,2024,25,3,4.1117,3.8994,3.7778,4.2813,7.921,9.6927,0.3894
10255,2025,25,3,4.4234,4.252,4.2027,5,7.9205,11.0278,0.4023
10256,2020,27,3,3.0553,3.2722,3.1596,3.5089,9.0007,7.4333,0.3119
10256,2021,27,3,3.5807,3.6642,3.1985,3.9819,8.7919,7.2776,0.2988
10256,2022,27,3,3.2118,3.5418,2.8289,4.1465,8.9735,6.9138,0.2905
10256,2023,27,3,4.0082,3.861,3.8052,4.1907,8.932,8.3601,0.34
10256,2024,27,3,3.7382,3.1536,3.8101,4.8643,9.2575,9.7654,0.3222
10256,2025,27,3,3.7294,4.0236,3.7227,4.7148,8.8979,8.1105,0.3309
10257,2020,24,2,4.3728,3.398,3.562,3.9333,9.8412,9.4415,0.4713
10257,2021,24,2,4.0198,3.8651,3.8997,4.8798,9.8168,10.5085,0.4729
10257,2022,24,2,4.4706,4.1442,3.5216,4.8059,9.8072,10.4005,0.4883
10257,2023,24,2,3.8379,4.6372,3.7958,4.6893,9.7652,11.2791,0.4899
10257,2024,24,2,4.4249,4.701,4.2215,4.7987,9.9681,11.3274,0.4633
10257,2025,24,2,4.2747,4.6226,4.698,4.7439,9.9083,13.0182,0.4847
10258,2020,27,2,4.0418,3.5721,3.5503,3.9761,9.0279,14.3453,0.3892
10258,2021,27,2,3.9574,3.9415,3.4086,4.4578,9.093,12.3036,0.4082
10258,2022,27,2,3.8496,4.438,3.9572,5,9.0633,14.4912,0.4081
10258,2023,27,2,4.3511,4.3611,4.1454,5,9.0749,13.7132,0.4244
10258,2024,27,2,4.9979,4.1478,4.2689,5,8.8997,13.3703,0.3947
10258,2025,27,2,4.7127,4.6875,4.1372,5,9.166,12.9335,0.4107
10259,2020,27,2,3.56,3.7979,3.3423,3.8815,8.9282,10.294,0.3884
10259,2021,27,2,3.823,3.6962,3.1023,4.5044,8.8425,10.0045,0.3983
10259,2022,27,2,4.0643,3.8884,3.8212,4.2511,9.2152,11.3875,0.4042
10259,2023,27,2,4.2839,4.2685,3.704,4.7739,8.9007,12.1046,0.4285
10259,2024,27,2,3.5397,4.1046,4.0442,4.3327,8.9888,9.8476,0.4076
10259,2025,27,2,4.3043,4.2899,4.4609,4.8715,8.9072,11.9658,0.4016
10260,2020,30,3,3.393,3.2103,3.2171,3.4521,8.0823,7.0204,0.2726
10260,2021,30,3,3.2894,2.8837,2.9114,3.4435,8.1034,7.1095,0.2346
10260,2022,30,3,3.226,3.1985,3.3288,4.1748,7.9903,7.5347,0.2389
10260,2023,30,3,3.6947,3.7616,3.7629,4.0608,8.2248,6.6803,0.2476
10260,2024,30,3,3.1768,4.2543,3.6298,4.5356,8.0773,8.3317,0.2615
10260,2025,30,3,3.4834,3.749,3.8786,4.4249,8.1756,9.0126,0.2634
10261,2020,30,2,3.4686,3.9488,3.4887,4.2905,9.3147,13.4386,0.487
10261,2021,30,2,3.8699,3.9215,4.0501,4.3976,9.2285,12.5427,0.4594
10261,2022,30,2,4.2671,4.1306,3.8301,4.2615,9.2946,13.8075,0.4554
10261,2023,30,2,4.2428,4.1757,4.0863,5,9.205,13.8954,0.5082
10261,2024,30,2,4.7161,4.5697,3.9998,5,9.3081,13.9155,0.4699
10261,2025,30,2,4.2495,4.8277,4.1124,5,9.3403,14.6617,0.4924
10262,2020,19,3,3.4183,2.9088,3.0506,3.7392,7.2935,9.2315,0.3089
10262,2021,19,3,2.6772,3.1328,2.8165,3.6045,7.2992,10.2368,0.2772
10262,2022,19,3,3.2804,2.8636,3.3555,3.6808,7.2018,8.6804,0.2665
10262,2023,19,3,3.3826,3.3964,3.8194,4.2097,7.1985,9.7761,0.2941
10262,2024,19,3,3.4877,4.0442,3.8389,4.3913,7.2675,10.5106,0.2814
10262,2025,19,3,3.9102,3.7895,3.2426,4.1338,7.3443,10.4905,0.3004
10263,2020,30,2,3.3085,3.6104,3.9164,4.0143,9.4167,10.7149,0.4299
10263,2021,30,2,3.9558,4.3404,3.8381,4.8341,9.296,9.9708,0.4252
10263,2022,30,2,4.2766,4.128,3.9978,4.706,9.2499,11.382,0.4524
10263,2023,30,2,4.4397,4.3248,4.1368,4.4098,9.2058,11.7743,0.4384
10263,2024,30,2,3.7665,3.8778,4.1078,4.7629,9.3676,11.0631,0.4469
10263,2025,30,2,4.5864,4.7737,4.4503,4.4976,9.4879,11.0318,0.4199
10264,2020,27,3,2.8095,2.484,2.9538,3.9188,8.3911,8.9726,0.4167
10264,2021,27,3,3.5852,3.0079,2.9011,3.949,8.3973,8.3981,0.4118
10264,2022,27,3,3.8401,3.8638,3.2725,4.5422,8.2709,8.0272,0.4357
10264,2023,27,3,3.4568,3.6701,3.3195,4.5491,8.4948,9.1779,0.4254
10264,2024,27,3,3.6778,3.5451,3.3214,3.7973,8.4915,8.9716,0.4277
10264,2025,27,3,4.3176,4.1637,3.6619,4.3684,8.4453,9.5967,0.4178
10265,2020,30,3,2.5432,3.2403,3.55,3.7202,8.1775,11.4462,0.4222
10265,2021,30,3,3.1943,2.8918,3.1858,3.677,8.0699,11.6605,0.3678
10265,2022,30,3,3.6849,3.4096,3.5839,4.1839,8.2563,10.9266,0.3971
10265,2023,30,3,3.9542,3.2494,3.4125,4.25,8.2292,13.151,0.3963
10265,2024,30,3,3.8214,4.0495,3.8418,4.0065,8.2232,13.4626,0.3899
10265,2025,30,3,4.3048,4.0389,3.9368,4.4256,8.2891,12.3084,0.4039
10266,2020,4,2,3.7814,3.7322,4.009,4.2599,9.9637,8.5122,0.4084
10266,2021,4,2,4.6096,4.0996,3.8183,4.2793,10.2043,9.1143,0.3952
10266,2022,4,2,3.1537,3.6657,4.5503,4.5179,10.0888,9.9224,0.4107
10266,2023,4,2,4.393,3.9032,3.8767,4.1974,10.1135,9.0637,0.4223
10266,2024,4,2,4.3747,4.2008,3.8756,5,10.3249,10.0248,0.3873
10266,2025,4,2,4.1354,4.2271,4.4314,5,10.2032,9.3963,0.4058
10267,2020,11,2,3.5704,3.7571,3.8881,4.3377,10.2525,14.1988,0.4625
10267,2021,11,2,3.8345,4.0019,3.9068,4.6471,10.336,13.5661,0.4286
10267,2022,11,2,4.3265,4.3835,3.8693,4.8603,10.2521,14.026,0.4472
10267,2023,11,2,4.2246,3.9631,3.8881,5,10.2694,15.637,0.4469
10267,2024,11,2,4.6752,4.6593,4.2356,5,10.2506,15.0527,0.4654
